From	To	Direction	Type	Pathway_name	Database_source	Conc	DB_edge_correlation	DB_edge_color	Branch	Branch_path	Signaling_protein	Global_sign	receiver_avg_log2FC	Edge_weight	p_val
TNFRSF1A	TRAF2	directed	process(activation)	Osteoclast_differentiation	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_143	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOSB	Receptor	1	-0.798803911298352	0.0202969922320282	0.024
TRAF2	MAP3K7	directed	process(activation)	Osteoclast_differentiation	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_143	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOSB	Signaling	1	-25.0261141566789	0.0278372591006424	0.024
MAP3K7	MAP2K6	directed	process(activation)	Osteoclast_differentiation	KEGG	MAP3K7MAP2K6	1	Red	Leaf_branch_143	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOSB	Signaling	1	0.792816919838553	0.0532023315329973	0.024
MAP2K6	MAPK14	directed	process(activation)	Osteoclast_differentiation	KEGG	MAP2K6MAPK14	1	Red	Leaf_branch_143	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOSB	Signaling	1	-12.3617867435481	0.0115589886790036	0.024
MAPK14	FOSB	directed	process(activation)	Osteoclast_differentiation	KEGG	MAPK14FOSB	1	Red	Leaf_branch_143	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOSB	Leaf	1	1.16052998619092	0.0228847158490805	0.024
IFNG	IFNGR2	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGIFNGR2	1	Red	Leaf_branch_138	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF4	Ligand	1	24.5549696494559	0.0272586370712746	0.025
IFNGR2	STAT1	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGR2STAT1	1	Red	Leaf_branch_138	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF4	Receptor	1	-0.778639888731408	0.0295412626560003	0.025
STAT1	TRAF2	directed	process(indirect_effect)	Osteoclast_differentiation	KEGG	STAT1TRAF2	0.25	Green	Leaf_branch_138	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF4	Signaling	1	-0.798803911298352	0.00278792252561712	0.025
TRAF2	RAC1	directed	process(activation)	Osteoclast_differentiation	KEGG	TRAF2RAC1	1	Red	Leaf_branch_138	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF4	Signaling	1	-15.1440564852218	1.33661721291699e-05	0.025
RAC1	NCF4	directed	process(activation)	Osteoclast_differentiation	KEGG	RAC1NCF4	1	Red	Leaf_branch_138	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF4	Leaf	1	1.67021434909386	0.0231088193467736	0.025
TNF	TNFRSF1B	directed	activation	TNF_signaling_pathway	KEGG	TNFTNFRSF1B	1	Red	Leaf_branch_163	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___CEBPB	Ligand	1	12.2131743930527	0.0107344065081803	0.025
TNFRSF1B	TRAF2	directed	activation	TNF_signaling_pathway	KEGG	TNFRSF1BTRAF2	1	Red	Leaf_branch_163	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___CEBPB	Receptor	1	-0.798803911298352	0.0202969922320282	0.025
TRAF2	MAP3K7	directed	activation	TNF_signaling_pathway	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_163	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___CEBPB	Signaling	1	-25.0261141566789	0.0278372591006424	0.025
MAP3K7	MAP2K3	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP3K7MAP2K3	1	Red	Leaf_branch_163	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___CEBPB	Signaling	1	41.5689220350492	0.0338528694855873	0.025
MAP2K3	MAPK14	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP2K3MAPK14	1	Red	Leaf_branch_163	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___CEBPB	Signaling	1	-12.3617867435481	0.0115589886790036	0.025
MAPK14	CEBPB	directed	activation	TNF_signaling_pathway	KEGG	MAPK14CEBPB	1	Red	Leaf_branch_163	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___CEBPB	Leaf	1	15.1492722629094	0.00844222748460509	0.025
TNF	TNFRSF1B	directed	activation	TNF_signaling_pathway	KEGG	TNFTNFRSF1B	1	Red	Leaf_branch_167	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF6B	Ligand	1	12.2131743930527	0.0107344065081803	0.025
TNFRSF1B	TRAF2	directed	activation	TNF_signaling_pathway	KEGG	TNFRSF1BTRAF2	1	Red	Leaf_branch_167	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF6B	Receptor	1	-0.798803911298352	0.0202969922320282	0.025
TRAF2	MAP3K7	directed	activation	TNF_signaling_pathway	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_167	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF6B	Signaling	1	-25.0261141566789	0.0278372591006424	0.025
MAP3K7	MAP2K3	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP3K7MAP2K3	1	Red	Leaf_branch_167	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF6B	Signaling	1	41.5689220350492	0.0338528694855873	0.025
MAP2K3	MAPK14	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP2K3MAPK14	1	Red	Leaf_branch_167	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF6B	Signaling	1	-12.3617867435481	0.0115589886790036	0.025
MAPK14	RPS6KA4	directed	indirect	TNF_signaling_pathway	KEGG	MAPK14RPS6KA4	0.25	Green	Leaf_branch_167	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF6B	Signaling	1	1.60994031473076	0.0132455532854881	0.025
RPS6KA4	ATF6B	directed	activation	TNF_signaling_pathway	KEGG	RPS6KA4ATF6B	1	Red	Leaf_branch_167	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF6B	Leaf	1	-0.551459914485569	0.0119549378598274	0.025
TNF	TNFRSF1B	directed	activation	TNF_signaling_pathway	KEGG	TNFTNFRSF1B	1	Red	Leaf_branch_170	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB5	Ligand	1	12.2131743930527	0.0107344065081803	0.027
TNFRSF1B	TRAF2	directed	activation	TNF_signaling_pathway	KEGG	TNFRSF1BTRAF2	1	Red	Leaf_branch_170	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB5	Receptor	1	-0.798803911298352	0.0202969922320282	0.027
TRAF2	MAP3K7	directed	activation	TNF_signaling_pathway	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_170	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB5	Signaling	1	-25.0261141566789	0.0278372591006424	0.027
MAP3K7	MAP2K3	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP3K7MAP2K3	1	Red	Leaf_branch_170	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB5	Signaling	1	41.5689220350492	0.0338528694855873	0.027
MAP2K3	MAPK14	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP2K3MAPK14	1	Red	Leaf_branch_170	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB5	Signaling	1	-12.3617867435481	0.0115589886790036	0.027
MAPK14	RPS6KA4	directed	indirect	TNF_signaling_pathway	KEGG	MAPK14RPS6KA4	0.25	Green	Leaf_branch_170	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB5	Signaling	1	1.60994031473076	0.0132455532854881	0.027
RPS6KA4	CREB5	directed	activation	TNF_signaling_pathway	KEGG	RPS6KA4CREB5	1	Red	Leaf_branch_170	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB5	Leaf	1	4.99390469344354	0.0437968259709882	0.027
TNF	TNFRSF1A	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_37	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___NFATC2	Ligand	1	41.113067856744	0.045275302400301	0.03
TNFRSF1A	TRAF2	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_37	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___NFATC2	Receptor	1	-0.798803911298352	0.0202969922320282	0.03
TRAF2	MAP3K1	directed	process(activation)	MAPK_signaling_pathway	KEGG	TRAF2MAP3K1	1	Red	Leaf_branch_37	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___NFATC2	Signaling	1	-0.450521220698651	0.0319703360317765	0.03
MAP3K1	MAP2K4	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP3K1MAP2K4	1	Red	Leaf_branch_37	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___NFATC2	Signaling	1	0.336873974669855	0.0289182278600246	0.03
MAP2K4	MAPK8	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP2K4MAPK8	1	Red	Leaf_branch_37	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___NFATC2	Signaling	1	-0.836359057797116	0.17878359070118	0.03
MAPK8	NFATC2	directed	process(inhibition)	MAPK_signaling_pathway	KEGG	MAPK8NFATC2	-1	Blue	Leaf_branch_37	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___NFATC2	Leaf	-1	-2.53062858595004	-0.0202969922320282	0.03
IFNG	IFNGR2	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGIFNGR2	1	Red	Leaf_branch_132	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT1	Ligand	1	24.5549696494559	0.0272586370712746	0.031
IFNGR2	STAT1	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGR2STAT1	1	Red	Leaf_branch_132	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT1	Receptor	1	-0.778639888731408	0.0295412626560003	0.031
STAT1	TRAF2	directed	process(indirect_effect)	Osteoclast_differentiation	KEGG	STAT1TRAF2	0.25	Green	Leaf_branch_132	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT1	Signaling	1	-0.798803911298352	0.00278792252561712	0.031
TRAF2	FYN	directed	process(binding/association)	Osteoclast_differentiation	KEGG	TRAF2FYN	1	Green	Leaf_branch_132	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT1	Signaling	1	-1.00468125600138	0.0355831041557663	0.031
FYN	PIK3R5	directed	process(activation)	Osteoclast_differentiation	KEGG	FYNPIK3R5	1	Red	Leaf_branch_132	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT1	Signaling	1	0.738131213391314	0.0219347740744996	0.031
PIK3R5	AKT1	directed	process(activation)	Osteoclast_differentiation	KEGG	PIK3R5AKT1	1	Red	Leaf_branch_132	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT1	Leaf	1	1.56680674097096	0.0232436799077794	0.031
TNF	TNFRSF1B	directed	activation	TNF_signaling_pathway	KEGG	TNFTNFRSF1B	1	Red	Leaf_branch_166	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF2	Ligand	1	12.2131743930527	0.0107344065081803	0.032
TNFRSF1B	TRAF2	directed	activation	TNF_signaling_pathway	KEGG	TNFRSF1BTRAF2	1	Red	Leaf_branch_166	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF2	Receptor	1	-0.798803911298352	0.0202969922320282	0.032
TRAF2	MAP3K7	directed	activation	TNF_signaling_pathway	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_166	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF2	Signaling	1	-25.0261141566789	0.0278372591006424	0.032
MAP3K7	MAP2K3	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP3K7MAP2K3	1	Red	Leaf_branch_166	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF2	Signaling	1	41.5689220350492	0.0338528694855873	0.032
MAP2K3	MAPK14	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP2K3MAPK14	1	Red	Leaf_branch_166	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF2	Signaling	1	-12.3617867435481	0.0115589886790036	0.032
MAPK14	RPS6KA4	directed	indirect	TNF_signaling_pathway	KEGG	MAPK14RPS6KA4	0.25	Green	Leaf_branch_166	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF2	Signaling	1	1.60994031473076	0.0132455532854881	0.032
RPS6KA4	ATF2	directed	activation	TNF_signaling_pathway	KEGG	RPS6KA4ATF2	1	Red	Leaf_branch_166	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___ATF2	Leaf	1	-0.788473511322182	0.0243368467251677	0.032
IFNG	IFNGR2	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGIFNGR2	1	Red	Leaf_branch_133	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT2	Ligand	1	24.5549696494559	0.0272586370712746	0.034
IFNGR2	STAT1	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGR2STAT1	1	Red	Leaf_branch_133	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT2	Receptor	1	-0.778639888731408	0.0295412626560003	0.034
STAT1	TRAF2	directed	process(indirect_effect)	Osteoclast_differentiation	KEGG	STAT1TRAF2	0.25	Green	Leaf_branch_133	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT2	Signaling	1	-0.798803911298352	0.00278792252561712	0.034
TRAF2	FYN	directed	process(binding/association)	Osteoclast_differentiation	KEGG	TRAF2FYN	1	Green	Leaf_branch_133	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT2	Signaling	1	-1.00468125600138	0.0355831041557663	0.034
FYN	PIK3R5	directed	process(activation)	Osteoclast_differentiation	KEGG	FYNPIK3R5	1	Red	Leaf_branch_133	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT2	Signaling	1	0.738131213391314	0.0219347740744996	0.034
PIK3R5	AKT2	directed	process(activation)	Osteoclast_differentiation	KEGG	PIK3R5AKT2	1	Red	Leaf_branch_133	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT2	Leaf	1	-0.553121991508564	0.0186100945811922	0.034
CD40LG	CD40	directed	activation	hepatic_fibrosis_signaling_pathway	IPA_manual	CD40LGCD40	1	Red	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Ligand	1	-0.57736473776423	0.0449290681026506	0.036
CD40	IKK	directed	activation	hepatic_fibrosis_signaling_pathway	IPA_manual	CD40IKK	1	Red	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Receptor	1	0	2.2250738585072e-308	0.036
IKK	IKΒ	directed	inhibition	hepatic_fibrosis_signaling_pathway	IPA_manual	IKKIKΒ	-1	Blue	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	-1	0	-2.2250738585072e-308	0.036
IKΒ	NFKB	directed	inhibition	hepatic_fibrosis_signaling_pathway	IPA_manual	IKΒNFKB	-1	Blue	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
NFKB	MIR378A-3P	directed	expression	hepatic_fibrosis_signaling_pathway	IPA_manual	NFKBMIR378A-3P	1	Red	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
MIR378A-3P	GLI	directed	expression	hepatic_fibrosis_signaling_pathway	IPA_manual	MIR378A-3PGLI	1	Red	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
GLI	HIF1Α	directed	expression	hepatic_fibrosis_signaling_pathway	IPA_manual	GLIHIF1Α	1	Red	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
HIF1Α	PDGF	directed	expression	hepatic_fibrosis_signaling_pathway	IPA_manual	HIF1ΑPDGF	1	Red	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
PDGF	PDGFR	directed	activation	hepatic_fibrosis_signaling_pathway	IPA_manual	PDGFPDGFR	1	Red	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
PDGFR	NADPHOXIDASE	directed	activation	hepatic_fibrosis_signaling_pathway	IPA_manual	PDGFRNADPHOXIDASE	1	Red	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
NADPHOXIDASE	NCF1	undirected	membership	hepatic_fibrosis_signaling_pathway	IPA_manual	NADPHOXIDASENCF1	0.25	Green	Leaf_branch_20	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Leaf	1	16.6333100890675	0.0297301415361229	0.036
CD40LG	CD40	directed	activation	hepatic_fibrosis_signaling_pathwya	IPA_manual	CD40LGCD40	1	Red	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Ligand	1	-0.57736473776423	0.0449290681026506	0.036
CD40	IKK	directed	activation	hepatic_fibrosis_signaling_pathwya	IPA_manual	CD40IKK	1	Red	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Receptor	1	0	2.2250738585072e-308	0.036
IKK	IKΒ	directed	inhibition	hepatic_fibrosis_signaling_pathwya	IPA_manual	IKKIKΒ	-1	Blue	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	-1	0	-2.2250738585072e-308	0.036
IKΒ	NFKB	directed	inhibition	hepatic_fibrosis_signaling_pathwya	IPA_manual	IKΒNFKB	-1	Blue	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
NFKB	MIR378A-3P	directed	expression	hepatic_fibrosis_signaling_pathwya	IPA_manual	NFKBMIR378A-3P	1	Red	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
MIR378A-3P	GLI	directed	expression	hepatic_fibrosis_signaling_pathwya	IPA_manual	MIR378A-3PGLI	1	Red	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
GLI	HIF1Α	directed	expression	hepatic_fibrosis_signaling_pathwya	IPA_manual	GLIHIF1Α	1	Red	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
HIF1Α	PDGF	directed	expression	hepatic_fibrosis_signaling_pathwya	IPA_manual	HIF1ΑPDGF	1	Red	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
PDGF	PDGFR	directed	activation	hepatic_fibrosis_signaling_pathwya	IPA_manual	PDGFPDGFR	1	Red	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
PDGFR	NADPHOXIDASE	directed	activation	hepatic_fibrosis_signaling_pathwya	IPA_manual	PDGFRNADPHOXIDASE	1	Red	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Signaling	1	0	2.2250738585072e-308	0.036
NADPHOXIDASE	NCF1	undirected	membership	hepatic_fibrosis_signaling_pathwya	IPA_manual	NADPHOXIDASENCF1	0.25	Green	Leaf_branch_23	CD40LG___CD40___IKK___IKΒ___NFKB___MIR378A-3P___GLI___HIF1Α___PDGF___PDGFR___NADPHOXIDASE___NCF1	Leaf	1	16.6333100890675	0.0297301415361229	0.036
IFNG	IFNGR2	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGIFNGR2	1	Red	Leaf_branch_131	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT3	Ligand	1	24.5549696494559	0.0272586370712746	0.037
IFNGR2	STAT1	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGR2STAT1	1	Red	Leaf_branch_131	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT3	Receptor	1	-0.778639888731408	0.0295412626560003	0.037
STAT1	TRAF2	directed	process(indirect_effect)	Osteoclast_differentiation	KEGG	STAT1TRAF2	0.25	Green	Leaf_branch_131	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT3	Signaling	1	-0.798803911298352	0.00278792252561712	0.037
TRAF2	FYN	directed	process(binding/association)	Osteoclast_differentiation	KEGG	TRAF2FYN	1	Green	Leaf_branch_131	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT3	Signaling	1	-1.00468125600138	0.0355831041557663	0.037
FYN	PIK3R5	directed	process(activation)	Osteoclast_differentiation	KEGG	FYNPIK3R5	1	Red	Leaf_branch_131	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT3	Signaling	1	0.738131213391314	0.0219347740744996	0.037
PIK3R5	AKT3	directed	process(activation)	Osteoclast_differentiation	KEGG	PIK3R5AKT3	1	Red	Leaf_branch_131	IFNG___IFNGR2___STAT1___TRAF2___FYN___PIK3R5___AKT3	Leaf	1	-2.0563296418306	0.00418846109537	0.037
TNF	TNFRSF1B	directed	activation	TNF_signaling_pathway	KEGG	TNFTNFRSF1B	1	Red	Leaf_branch_165	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB1	Ligand	1	12.2131743930527	0.0107344065081803	0.037
TNFRSF1B	TRAF2	directed	activation	TNF_signaling_pathway	KEGG	TNFRSF1BTRAF2	1	Red	Leaf_branch_165	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB1	Receptor	1	-0.798803911298352	0.0202969922320282	0.037
TRAF2	MAP3K7	directed	activation	TNF_signaling_pathway	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_165	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB1	Signaling	1	-25.0261141566789	0.0278372591006424	0.037
MAP3K7	MAP2K3	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP3K7MAP2K3	1	Red	Leaf_branch_165	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB1	Signaling	1	41.5689220350492	0.0338528694855873	0.037
MAP2K3	MAPK14	directed	phosphorylation	TNF_signaling_pathway	KEGG	MAP2K3MAPK14	1	Red	Leaf_branch_165	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB1	Signaling	1	-12.3617867435481	0.0115589886790036	0.037
MAPK14	RPS6KA4	directed	indirect	TNF_signaling_pathway	KEGG	MAPK14RPS6KA4	0.25	Green	Leaf_branch_165	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB1	Signaling	1	1.60994031473076	0.0132455532854881	0.037
RPS6KA4	CREB1	directed	activation	TNF_signaling_pathway	KEGG	RPS6KA4CREB1	1	Red	Leaf_branch_165	TNF___TNFRSF1B___TRAF2___MAP3K7___MAP2K3___MAPK14___RPS6KA4___CREB1	Leaf	1	-0.818469469641488	0.0329327881660309	0.037
TNF	TNFRSF1A	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_48	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___STMN1	Ligand	1	41.113067856744	0.045275302400301	0.037
TNFRSF1A	TRAF2	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_48	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___STMN1	Receptor	1	-0.798803911298352	0.0202969922320282	0.037
TRAF2	MAP3K1	directed	process(activation)	MAPK_signaling_pathway	KEGG	TRAF2MAP3K1	1	Red	Leaf_branch_48	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___STMN1	Signaling	1	-0.450521220698651	0.0319703360317765	0.037
MAP3K1	MAP2K1	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP3K1MAP2K1	1	Red	Leaf_branch_48	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___STMN1	Signaling	1	0	0.0224267429086139	0.037
MAP2K1	MAPK1	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP2K1MAPK1	1	Red	Leaf_branch_48	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___STMN1	Signaling	1	0.507120485817609	0.0562265197941745	0.037
